date,site_id,units_produced,downtime_minutes,power_kwh,rework_units,defects_ppm,staff_count,material_cost_per_unit,price_per_unit,temperature_c,rainfall_mm,holiday_flag
2025-03-03,S4,1395,46,4771,32,516,58,72.28,98.13,22.9,0.0,0
2025-03-04,S4,1311,66,4446,29,530,55,71.81,98.39,22.9,0.0,0
2025-03-05,S4,1512,40,5174,39,517,58,71.69,98.45,20.6,0.0,0
2025-03-06,S4,1181,63,3956,29,514,55,71.99,98.47,21.8,0.0,0
2025-03-07,S4,1367,42,4879,29,488,56,71.81,98.31,22.5,0.0,0
2025-03-08,S4,1268,67,4253,24,498,55,71.93,98.37,22.8,0.0,0
2025-03-09,S4,1277,31,4431,37,413,56,71.91,98.04,23.4,0.0,0
2025-03-10,S4,1354,86,4841,35,473,54,71.77,98.14,24.1,0.0,0
2025-03-11,S4,1358,48,4391,35,548,58,72.09,98.17,21.7,0.0,0
2025-03-12,S4,1440,49,5093,36,502,54,72.02,98.2,23.5,0.0,0
2025-03-13,S4,1569,84,5759,28,681,60,72.21,98.37,22.0,0.0,0
2025-03-14,S4,0,0,0,0,0,0,0.0,0.0,24.0,0.0,1
2025-03-15,S4,1462,57,5205,40,525,58,71.91,98.41,24.6,4.2,0
2025-03-16,S4,1192,76,4360,27,517,55,72.03,98.46,22.0,0.0,0
2025-03-17,S4,1406,53,4622,30,471,56,71.97,98.21,24.9,0.0,0
2025-03-18,S4,1557,30,5593,25,534,56,71.86,98.52,25.1,0.0,0
2025-03-19,S4,1539,62,5150,34,614,59,72.15,98.42,24.3,0.0,0
2025-03-20,S4,1439,38,5157,33,451,60,72.97,98.67,25.7,0.0,0
2025-03-21,S4,1487,102,5676,37,477,56,72.37,98.69,24.7,0.0,0
2025-03-22,S4,1445,50,5112,23,321,56,72.03,98.77,25.1,0.0,0
2025-03-23,S4,1142,64,4012,20,451,54,72.3,98.79,24.0,0.0,0
2025-03-24,S4,1490,63,5237,35,509,58,71.79,98.46,24.8,0.0,0
2025-03-25,S4,1556,72,5556,46,545,55,71.8,98.52,24.6,0.0,0
2025-03-26,S4,1450,42,5209,31,563,54,71.95,98.77,24.0,0.0,0
2025-03-27,S4,1462,39,4979,28,285,56,72.43,98.91,23.4,0.0,0
2025-03-28,S4,1306,32,4688,27,425,54,72.36,98.68,24.8,0.0,0
2025-03-29,S4,1478,28,5094,31,334,55,72.71,98.65,26.1,0.0,0
2025-03-30,S4,0,0,0,0,0,0,0.0,0.0,27.1,0.0,1
2025-03-31,S4,0,0,0,0,0,0,0.0,0.0,24.2,0.0,1
