date,site_id,units_produced,downtime_minutes,power_kwh,rework_units,defects_ppm,staff_count,material_cost_per_unit,price_per_unit,temperature_c,rainfall_mm,holiday_flag
2025-01-31,S3,994,62,3601,20,567,49,70.84,95.17,21.0,0.0,0
2025-02-01,S3,1112,73,3873,31,438,52,70.56,95.12,23.6,0.0,0
2025-02-02,S3,879,228,4728,13,458,50,70.43,95.03,21.4,0.5,0
2025-02-03,S3,1061,56,3632,31,437,49,70.19,94.93,22.0,0.0,0
2025-02-04,S3,1046,57,3604,29,480,50,71.05,95.23,21.7,0.0,0
2025-02-05,S3,1053,61,3767,27,321,49,70.7,95.03,21.8,0.0,0
2025-02-06,S3,1126,45,3641,22,371,49,70.77,95.22,22.0,0.0,0
2025-02-07,S3,1001,5,3646,30,526,47,70.35,95.14,25.2,1.1,0
2025-02-08,S3,1034,56,3658,27,305,50,70.93,95.1,21.0,0.0,0
2025-02-09,S3,819,58,2677,13,549,46,71.14,94.99,20.1,0.0,0
2025-02-10,S3,0,0,0,0,0,0,0.0,0.0,19.7,0.0,1
2025-02-11,S3,1066,215,5360,20,364,48,70.31,95.17,22.0,0.0,0
2025-02-12,S3,1180,229,6075,21,542,49,70.95,94.88,22.6,0.0,0
2025-02-13,S3,905,47,3472,19,329,48,71.02,95.09,22.8,0.0,0
2025-02-14,S3,1137,61,3978,18,416,49,70.6,95.05,22.5,0.0,0
2025-02-15,S3,1110,225,5479,20,365,49,70.86,94.78,21.2,0.0,0
2025-02-16,S3,826,66,3184,20,727,46,70.87,95.11,22.1,0.0,0
2025-02-17,S3,1030,83,3676,22,368,52,70.66,94.98,23.1,0.0,0
2025-02-18,S3,1125,36,3966,18,460,50,70.95,95.13,20.8,0.0,0
2025-02-19,S3,1218,31,4186,18,323,52,71.15,95.13,22.2,0.0,0
2025-02-20,S3,1104,43,3879,17,502,51,70.49,95.14,24.3,2.5,0
2025-02-21,S3,1114,84,4300,23,464,49,70.7,95.12,22.4,0.0,0
2025-02-22,S3,1099,63,3878,18,451,51,71.26,94.79,22.3,0.0,0
2025-02-23,S3,876,65,3131,21,475,49,70.98,94.86,24.7,0.0,0
2025-02-24,S3,995,71,3444,24,397,47,70.93,95.12,21.0,0.0,0
2025-02-25,S3,1084,41,3688,22,341,49,71.26,95.54,21.7,0.0,0
2025-02-26,S3,1148,15,4050,24,468,48,70.99,94.92,23.2,0.6,0
2025-02-27,S3,1074,68,3848,31,487,48,71.25,95.22,23.6,0.0,0
2025-02-28,S3,1224,83,4852,26,537,52,71.05,95.34,24.4,0.0,0
2025-03-01,S3,974,64,3549,19,505,46,71.02,95.34,21.6,0.0,0
2025-03-02,S3,870,67,3311,18,489,46,70.91,95.04,22.6,0.0,0
2025-03-03,S3,1069,58,4059,21,496,49,70.87,95.19,24.1,0.0,0
2025-03-04,S3,1193,53,4345,28,538,50,71.42,94.99,23.3,0.0,0
2025-03-05,S3,1128,60,4382,19,505,51,71.3,95.14,22.4,0.0,0
2025-03-06,S3,1064,278,6037,30,513,48,71.27,95.33,24.1,1.6,0
2025-03-07,S3,1206,85,4451,30,398,51,71.34,94.79,23.6,0.0,0
2025-03-08,S3,1043,43,3634,22,420,48,71.0,95.54,23.4,0.0,0
2025-03-09,S3,812,71,3089,21,620,47,71.18,95.28,24.5,0.0,0
2025-03-10,S3,932,43,3437,18,495,47,71.02,95.13,22.7,0.0,0
2025-03-11,S3,1182,51,4187,27,492,48,70.69,95.34,24.2,0.0,0
2025-03-12,S3,1109,43,3925,31,427,49,70.96,95.03,25.0,0.0,0
2025-03-13,S3,0,0,0,0,0,0,0.0,0.0,23.5,0.0,1
2025-03-14,S3,0,0,0,0,0,0,0.0,0.0,24.0,0.0,1
2025-03-15,S3,1123,48,3893,30,521,49,71.29,95.03,23.2,0.0,0
2025-03-16,S3,1023,56,3305,24,458,46,70.94,95.06,22.6,0.0,0
2025-03-17,S3,1098,55,4107,30,335,48,71.33,95.39,25.3,0.0,0
2025-03-18,S3,1141,88,4441,22,475,50,70.72,95.17,23.1,0.0,0
2025-03-19,S3,1115,70,4230,18,373,51,71.07,95.09,22.6,0.0,0
2025-03-20,S3,1134,51,4308,34,249,50,71.12,95.2,25.1,1.4,0
2025-03-21,S3,986,49,3357,15,365,51,70.84,95.1,23.6,0.0,0
2025-03-22,S3,1069,181,4945,20,540,49,71.16,95.01,25.2,0.0,0
2025-03-23,S3,0,0,0,0,0,0,0.0,0.0,23.9,0.0,1
2025-03-24,S3,1120,33,4049,17,558,47,71.34,95.23,25.0,0.0,0
2025-03-25,S3,1089,50,3907,22,464,50,70.82,95.14,26.1,0.0,0
2025-03-26,S3,1105,31,3977,25,624,50,71.66,95.26,25.0,0.0,0
2025-03-27,S3,985,37,3610,22,348,52,71.15,95.05,26.3,5.9,0
2025-03-28,S3,1143,69,4016,20,280,47,71.59,95.17,23.4,0.0,0
2025-03-29,S3,1089,60,3957,19,522,47,71.24,95.16,24.2,0.0,0
2025-03-30,S3,1006,368,6702,25,397,48,71.55,95.25,25.4,0.0,0
2025-03-31,S3,1088,41,3935,31,394,50,70.99,95.27,25.9,0.0,0
2025-04-01,S3,1104,59,3995,24,545,48,70.95,95.41,24.8,0.0,0
2025-04-02,S3,1177,31,4330,26,462,48,71.69,95.19,25.9,0.0,0
2025-04-03,S3,1108,54,4010,19,599,51,71.74,94.95,25.3,0.0,0
2025-04-04,S3,1096,65,4132,26,466,49,71.31,95.27,25.7,0.9,0
2025-04-05,S3,1227,37,4453,35,551,50,71.16,95.29,26.4,0.0,0
2025-04-06,S3,0,0,0,0,0,0,0.0,0.0,24.9,0.0,1
2025-04-07,S3,1175,59,4472,34,382,51,71.4,95.68,27.9,0.0,0
2025-04-08,S3,1133,42,4067,18,518,50,71.21,95.33,25.4,0.0,0
2025-04-09,S3,1207,46,4338,36,431,51,71.54,95.46,26.1,0.0,0
2025-04-10,S3,1080,58,3997,21,688,46,71.01,95.23,25.8,2.1,0
2025-04-11,S3,1124,84,4268,24,357,48,71.61,95.14,27.4,0.0,0
2025-04-12,S3,1074,64,4022,27,422,49,71.57,95.36,26.8,0.0,0
2025-04-13,S3,903,44,3508,21,417,45,71.28,95.21,25.6,0.0,0
2025-04-14,S3,1316,54,4779,36,450,50,71.23,95.54,25.4,0.0,0
2025-04-15,S3,1198,78,4196,25,353,50,71.75,95.42,26.1,0.0,0
2025-04-16,S3,1167,62,4300,29,333,49,71.32,95.26,27.2,0.0,0
2025-04-17,S3,1193,83,4479,31,395,51,71.43,95.27,28.9,2.1,0
2025-04-18,S3,1079,67,3984,27,491,50,71.33,95.56,27.5,0.0,0
2025-04-19,S3,1114,42,3871,19,325,50,71.57,95.08,24.2,0.0,0
2025-04-20,S3,949,58,3354,26,328,48,71.53,95.41,27.4,0.0,0
2025-04-21,S3,1086,58,4130,20,533,50,71.14,95.44,28.1,0.0,0
2025-04-22,S3,1157,47,4078,23,427,49,71.08,95.37,25.9,0.0,0
2025-04-23,S3,1233,279,6683,23,511,50,71.57,95.4,29.3,0.0,0
2025-04-24,S3,1101,48,3998,32,363,50,71.37,95.39,25.1,0.0,0
2025-04-25,S3,1282,37,4525,22,345,51,71.58,95.13,25.4,0.0,0
2025-04-26,S3,984,38,3644,16,245,45,71.7,95.36,28.4,0.0,0
2025-04-27,S3,964,74,3585,22,456,48,71.6,95.37,28.3,0.0,0
2025-04-28,S3,900,65,3577,23,514,49,71.41,95.07,27.0,1.4,0
2025-04-29,S3,1131,49,4175,34,345,49,71.16,95.36,29.2,0.0,0
2025-04-30,S3,1204,56,4391,24,438,50,71.72,95.35,27.8,1.6,0
2025-05-01,S3,1112,64,4195,30,583,51,71.72,95.42,27.0,0.0,0
2025-05-02,S3,1084,80,4102,20,398,48,71.62,95.55,28.1,0.0,0
2025-05-03,S3,942,324,6164,17,547,47,71.57,95.33,27.8,0.0,0
2025-05-04,S3,782,54,2881,7,434,46,71.34,95.21,28.4,0.0,0
2025-05-05,S3,1064,32,3880,22,375,49,71.54,95.11,28.5,0.0,0
2025-05-06,S3,1123,78,4331,25,518,47,71.07,95.57,28.5,0.0,0
2025-05-07,S3,991,55,3687,26,466,49,71.16,95.29,28.3,0.0,0
2025-05-08,S3,1289,47,4612,24,348,49,72.14,95.23,26.4,0.0,0
2025-05-09,S3,1117,14,4115,25,293,46,71.66,95.49,30.7,0.0,0
2025-05-10,S3,1048,68,3997,26,374,49,71.87,95.3,29.1,0.0,0
2025-05-11,S3,0,0,0,0,0,0,0.0,0.0,29.1,0.0,1
2025-05-12,S3,1059,101,4249,20,467,48,71.52,95.29,29.8,0.0,0
2025-05-13,S3,0,0,0,0,0,0,0.0,0.0,27.8,0.0,1
2025-05-14,S3,1058,55,4061,26,423,49,71.79,95.66,32.9,0.0,0
2025-05-15,S3,1213,187,5930,30,314,50,71.6,95.31,33.5,0.0,0
2025-05-16,S3,1266,54,4901,26,497,51,72.04,95.31,30.7,0.0,0
2025-05-17,S3,1037,96,4098,23,478,47,72.1,95.38,30.2,1.0,0
2025-05-18,S3,964,53,3630,25,496,45,71.83,95.4,31.0,0.0,0
2025-05-19,S3,1226,36,4566,20,555,54,71.77,95.3,29.5,0.0,0
2025-05-20,S3,1112,38,4065,21,369,48,71.18,95.41,30.2,0.0,0
2025-05-21,S3,1092,32,4279,17,309,53,71.68,95.36,29.8,0.0,0
2025-05-22,S3,1201,59,4758,24,306,49,71.64,95.59,31.2,1.7,0
2025-05-23,S3,1037,66,3930,14,380,49,71.59,95.19,32.3,0.0,0
2025-05-24,S3,949,21,3599,23,509,45,71.92,95.46,29.9,0.0,0
2025-05-25,S3,815,76,3219,17,590,46,71.58,95.73,32.3,0.0,0
2025-05-26,S3,1224,49,4512,25,408,49,71.68,95.32,32.1,0.0,0
2025-05-27,S3,1364,40,5102,30,499,53,71.91,95.51,30.9,0.0,0
2025-05-28,S3,1151,54,4354,21,378,49,71.82,95.3,31.9,0.0,0
2025-05-29,S3,0,0,0,0,0,0,0.0,0.0,32.3,0.5,1
2025-05-30,S3,1232,35,4784,29,528,52,71.47,95.46,30.3,0.0,0
2025-01-01,S4,1545,16,5311,23,497,59,71.42,96.99,21.8,0.0,0
2025-01-02,S4,1356,19,4541,31,468,54,71.11,96.73,20.5,0.0,0
2025-01-03,S4,1144,94,4278,19,474,54,71.28,97.02,21.9,0.0,0
2025-01-04,S4,1337,58,4600,28,236,58,71.72,96.82,22.4,0.0,0
2025-01-05,S4,1105,31,3612,20,410,54,71.15,96.82,23.4,0.0,0
2025-01-06,S4,1299,81,4658,32,475,57,70.8,96.99,22.6,0.0,0
2025-01-07,S4,1270,87,4692,25,406,57,71.05,97.28,22.0,0.0,0
2025-01-08,S4,1312,41,4496,27,448,56,71.21,97.06,22.2,0.7,0
2025-01-09,S4,1438,64,4921,32,462,57,71.24,96.94,20.8,0.0,0
2025-01-10,S4,0,0,0,0,0,0,0.0,0.0,20.6,0.0,1
2025-01-11,S4,1232,49,4215,23,448,56,71.11,97.03,23.3,0.0,0
2025-01-12,S4,1175,47,3999,18,486,53,71.46,97.36,22.3,0.0,0
2025-01-13,S4,1229,66,4317,27,628,54,71.08,97.09,24.2,0.0,0
2025-01-14,S4,0,0,0,0,0,0,0.0,0.0,22.4,0.0,1
2025-01-15,S4,1292,55,4342,36,468,55,71.38,97.01,23.5,0.0,0
2025-01-16,S4,1153,46,3821,31,475,57,70.96,97.32,21.5,0.0,0
2025-01-17,S4,1432,48,4968,28,495,57,71.14,96.92,23.3,0.0,0
2025-01-18,S4,1391,60,4770,22,525,59,71.65,97.03,23.7,0.0,0
2025-01-19,S4,1315,66,4339,17,332,55,71.31,96.99,23.5,0.0,0
2025-01-20,S4,1229,278,6446,19,391,55,71.72,97.05,23.3,0.0,0
2025-01-21,S4,1197,54,4088,28,674,57,71.25,97.05,20.3,0.0,0
2025-01-22,S4,1329,46,4380,31,337,54,71.48,96.97,20.8,0.0,0
2025-01-23,S4,1366,50,4648,39,332,56,71.42,97.12,22.6,4.6,0
2025-01-24,S4,1347,71,4765,28,340,57,71.52,97.3,21.7,1.6,0
2025-01-25,S4,1316,54,4427,41,505,54,71.24,97.14,22.1,0.0,0
2025-01-26,S4,1252,43,4136,22,513,56,71.43,97.24,21.9,1.7,0
2025-01-27,S4,1430,39,4759,24,401,57,71.69,97.03,21.3,0.0,0
2025-01-28,S4,1319,56,4573,25,313,55,71.28,97.28,21.5,0.0,0
2025-01-29,S4,1341,71,4957,20,333,55,71.33,97.16,25.3,0.0,0
2025-01-30,S4,1282,48,4356,32,416,56,71.46,97.3,20.8,0.0,0
2025-01-31,S4,1230,53,4201,38,629,55,71.19,97.24,21.0,0.0,0
2025-02-01,S4,1292,60,4574,34,480,55,71.46,97.1,23.6,0.0,0
2025-02-02,S4,1295,60,4353,37,438,53,71.38,97.2,21.4,0.5,0
2025-02-03,S4,1445,67,4749,33,387,56,71.48,97.05,22.0,0.0,0
2025-02-04,S4,1344,91,4962,26,293,56,71.72,97.38,21.7,0.0,0
2025-02-05,S4,1337,90,4653,27,675,57,71.92,97.31,21.8,0.0,0
2025-02-06,S4,1352,65,4692,38,422,58,71.13,97.39,22.0,0.0,0
2025-02-07,S4,1384,65,4935,23,591,57,71.7,97.19,25.2,1.1,0
2025-02-08,S4,1155,22,3813,34,449,54,71.47,97.44,21.0,0.0,0
2025-02-09,S4,1098,12,3699,24,555,52,71.4,97.12,20.1,0.0,0
2025-02-10,S4,0,0,0,0,0,0,0.0,0.0,19.7,0.0,1
2025-02-11,S4,1257,53,4403,20,496,55,71.69,97.29,22.0,0.0,0
2025-02-12,S4,1344,37,4335,25,416,54,71.53,97.37,22.6,0.0,0
2025-02-13,S4,1254,85,4689,31,419,56,71.69,97.17,22.8,0.0,0
2025-02-14,S4,1228,62,3984,20,669,54,71.34,97.34,22.5,0.0,0
2025-02-15,S4,1332,223,5978,34,487,54,71.8,97.47,21.2,0.0,0
2025-02-16,S4,1068,60,3676,21,346,52,71.55,97.48,22.1,0.0,0
2025-02-17,S4,1258,95,4551,28,509,55,71.37,97.27,23.1,0.0,0
2025-02-18,S4,1350,32,4635,30,462,57,71.97,97.24,20.8,0.0,0
2025-02-19,S4,1202,71,4255,24,405,54,72.04,97.39,22.2,0.0,0
2025-02-20,S4,1387,48,4722,20,444,57,71.47,97.34,24.3,2.5,0
2025-02-21,S4,1427,58,4740,32,513,56,71.63,97.29,22.4,0.0,0
2025-02-22,S4,1326,53,4637,29,356,54,71.25,97.5,22.3,0.0,0
2025-02-23,S4,1039,68,3613,23,431,53,71.26,97.3,24.7,0.0,0
2025-02-24,S4,1306,50,4536,25,614,55,71.91,97.18,21.0,0.0,0
2025-02-25,S4,1422,68,4809,23,452,55,71.64,97.19,21.7,0.0,0
2025-02-26,S4,1467,240,6634,39,556,56,71.75,97.41,23.2,0.6,0
2025-02-27,S4,1363,25,4593,34,452,56,72.01,97.33,23.6,0.0,0
2025-02-28,S4,1176,70,4085,26,449,54,71.62,97.25,24.4,0.0,0
2025-03-01,S4,1267,61,4351,25,529,59,71.7,97.4,21.6,0.0,0
2025-03-02,S4,1164,72,3900,17,551,51,71.93,97.39,22.6,0.0,0
2025-03-03,S4,1245,66,4230,23,409,57,71.98,97.32,24.1,0.0,0
2025-03-04,S4,1519,69,5232,34,329,57,72.01,97.68,23.3,0.0,0
2025-03-05,S4,1323,33,4491,29,563,60,71.99,97.26,22.4,0.0,0
2025-03-06,S4,1404,59,5056,41,429,55,72.51,97.45,24.1,1.6,0
2025-03-07,S4,1390,48,4759,22,587,56,71.88,97.07,23.6,0.0,0
2025-03-08,S4,1206,55,4116,26,407,56,71.8,97.43,23.4,0.0,0
2025-03-09,S4,1207,42,4377,28,579,55,71.95,97.12,24.5,0.0,0
2025-03-10,S4,1383,75,4871,35,418,55,72.27,97.16,22.7,0.0,0
2025-03-11,S4,1424,40,4921,27,436,55,71.98,97.36,24.2,0.0,0
2025-03-12,S4,1397,41,4715,28,573,55,71.83,97.64,25.0,0.0,0
2025-03-13,S4,0,0,0,0,0,0,0.0,0.0,23.5,0.0,1
2025-03-14,S4,0,0,0,0,0,0,0.0,0.0,24.0,0.0,1
2025-03-15,S4,1201,38,3953,25,616,53,71.47,97.52,23.2,0.0,0
2025-03-16,S4,1002,60,3614,23,383,54,71.73,97.59,22.6,0.0,0
2025-03-17,S4,1402,57,4886,19,430,55,71.89,97.39,25.3,0.0,0
2025-03-18,S4,1198,42,3999,34,421,56,71.88,97.06,23.1,0.0,0
2025-03-19,S4,1369,60,4815,39,370,58,71.7,97.47,22.6,0.0,0
2025-03-20,S4,1455,45,5068,38,427,55,72.37,97.34,25.1,1.4,0
2025-03-21,S4,1267,39,4405,17,363,56,72.38,97.58,23.6,0.0,0
2025-03-22,S4,1346,78,4847,25,475,56,72.17,97.51,25.2,0.0,0
2025-03-23,S4,0,0,0,0,0,0,0.0,0.0,23.9,0.0,1
2025-03-24,S4,1458,69,5068,40,463,58,71.69,97.16,25.0,0.0,0
2025-03-25,S4,1256,43,4398,30,385,55,72.15,97.35,26.1,0.0,0
2025-03-26,S4,1382,64,4803,35,588,57,71.92,97.37,25.0,0.0,0
2025-03-27,S4,1467,77,5256,32,399,56,72.21,97.8,26.3,5.9,0
2025-03-28,S4,1472,64,5041,31,396,58,71.72,97.4,23.4,0.0,0
2025-03-29,S4,1278,44,4318,33,404,54,71.93,97.8,24.2,0.0,0
2025-03-30,S4,941,46,3112,19,432,54,72.71,97.36,25.4,0.0,0
2025-03-31,S4,1544,66,5320,24,303,59,72.28,97.48,25.9,0.0,0
2025-04-01,S4,1239,46,4379,27,456,55,71.97,97.65,24.8,0.0,0
2025-04-02,S4,1222,24,4282,22,392,54,72.14,97.6,25.9,0.0,0
2025-04-03,S4,1480,69,5232,43,512,57,72.44,97.72,25.3,0.0,0
2025-04-04,S4,1569,64,5407,36,341,60,72.26,97.73,25.7,0.9,0
2025-04-05,S4,1375,52,4671,32,486,58,72.18,97.7,26.4,0.0,0
2025-04-06,S4,0,0,0,0,0,0,0.0,0.0,24.9,0.0,1
2025-04-07,S4,1373,73,4994,30,582,56,71.95,97.62,27.9,0.0,0
2025-04-08,S4,1208,58,4156,19,642,53,72.2,97.58,25.4,0.0,0
2025-04-09,S4,1387,38,4808,24,351,52,72.13,97.62,26.1,0.0,0
2025-04-10,S4,1360,45,4820,36,578,56,71.62,97.75,25.8,2.1,0
2025-04-11,S4,1425,64,4988,29,343,59,71.91,97.8,27.4,0.0,0
2025-04-12,S4,1273,74,4383,29,410,58,72.45,97.68,26.8,0.0,0
2025-04-13,S4,1207,64,4157,23,464,53,72.76,97.64,25.6,0.0,0
2025-04-14,S4,1401,46,4927,40,553,56,72.05,97.95,25.4,0.0,0
2025-04-15,S4,1348,67,4900,27,445,55,72.0,97.75,26.1,0.0,0
2025-04-16,S4,1122,51,3888,25,356,55,71.95,97.75,27.2,0.0,0
2025-04-17,S4,1479,54,5314,34,349,57,71.94,97.83,28.9,2.1,0
2025-04-18,S4,1383,80,4992,38,461,57,71.76,97.78,27.5,0.0,0
2025-04-19,S4,1364,57,4574,39,457,57,72.4,97.85,24.2,0.0,0
2025-04-20,S4,1062,53,3760,14,374,51,72.53,97.64,27.4,0.0,0
2025-04-21,S4,1350,13,4631,30,384,56,72.1,97.36,28.1,0.0,0
2025-04-22,S4,1277,32,4325,34,284,54,72.12,97.6,25.9,0.0,0
2025-04-23,S4,1534,63,5597,27,522,57,72.23,97.65,29.3,0.0,0
2025-04-24,S4,1406,40,4793,17,471,56,72.1,97.96,25.1,0.0,0
2025-04-25,S4,1170,73,4379,27,286,55,72.01,97.82,25.4,0.0,0
2025-04-26,S4,1232,74,4256,21,185,56,72.47,97.81,28.4,0.0,0
2025-04-27,S4,1353,71,4894,39,395,58,72.55,97.98,28.3,0.0,0
2025-04-28,S4,1117,73,4009,26,590,54,72.7,97.96,27.0,1.4,0
2025-04-29,S4,1444,48,5150,31,475,60,72.39,97.67,29.2,0.0,0
2025-04-30,S4,1475,59,5208,37,493,56,71.96,97.71,27.8,1.6,0
2025-05-01,S4,1343,68,4761,27,658,56,72.55,97.8,27.0,0.0,0
2025-05-02,S4,1364,80,4991,25,491,55,72.09,97.65,28.1,0.0,0
2025-05-03,S4,1261,55,4304,28,598,57,72.43,97.63,27.8,0.0,0
2025-05-04,S4,1117,77,4027,18,444,56,72.73,97.73,28.4,0.0,0
2025-05-05,S4,1443,64,5005,37,384,56,72.38,97.77,28.5,0.0,0
2025-05-06,S4,1272,37,4577,27,418,58,72.05,97.82,28.5,0.0,0
2025-05-07,S4,1331,50,4759,22,571,56,72.15,97.58,28.3,0.0,0
2025-05-08,S4,1346,62,4572,38,485,56,72.19,97.86,26.4,0.0,0
2025-05-09,S4,1426,74,5280,24,353,58,72.46,97.5,30.7,0.0,0
2025-05-10,S4,1311,43,4565,20,543,53,72.65,97.6,29.1,0.0,0
2025-05-11,S4,0,0,0,0,0,0,0.0,0.0,29.1,0.0,1
2025-05-12,S4,1401,27,4822,21,470,58,72.33,98.12,29.8,0.0,0
2025-05-13,S4,0,0,0,0,0,0,0.0,0.0,27.8,0.0,1
2025-05-14,S4,1342,37,4776,32,384,56,72.73,97.86,32.9,0.0,0
2025-05-15,S4,1262,41,4609,27,378,55,72.83,98.07,33.5,0.0,0
2025-05-16,S4,1273,69,4566,27,370,55,72.61,97.91,30.7,0.0,0
2025-05-17,S4,1328,56,4682,28,656,58,72.53,97.8,30.2,1.0,0
2025-05-18,S4,1204,66,4338,31,469,53,72.35,97.79,31.0,0.0,0
2025-05-19,S4,1626,241,7631,36,688,59,72.89,97.79,29.5,0.0,0
2025-05-20,S4,1323,62,4729,33,587,57,72.2,97.99,30.2,0.0,0
2025-05-21,S4,1483,33,5184,25,408,56,72.05,97.96,29.8,0.0,0
2025-05-22,S4,1384,12,5092,29,282,55,72.46,97.84,31.2,1.7,0
2025-05-23,S4,1368,77,4974,33,436,58,72.44,97.96,32.3,0.0,0
2025-05-24,S4,1431,40,4999,43,379,56,72.56,97.88,29.9,0.0,0
2025-05-25,S4,1138,39,4229,26,556,56,72.29,97.93,32.3,0.0,0
2025-05-26,S4,1431,62,5117,22,501,58,72.66,97.92,32.1,0.0,0
2025-05-27,S4,1382,76,4872,32,414,59,72.61,97.9,30.9,0.0,0
2025-05-28,S4,1305,70,4783,21,383,57,72.81,98.15,31.9,0.0,0
2025-05-29,S4,0,0,0,0,0,0,0.0,0.0,32.3,0.5,1
2025-05-30,S4,1273,74,4698,33,391,56,72.55,98.05,30.3,0.0,0
