date,site_id,units_produced,downtime_minutes,power_kwh,rework_units,defects_ppm,staff_count,material_cost_per_unit,price_per_unit,temperature_c,rainfall_mm,holiday_flag
2025-11-27,S1,1242,53,4261,26,379,57,72.68,98.78,26.4,0.0,0
2025-11-28,S1,1246,43,4213,29,444,54,72.61,98.61,25.2,0.0,0
2025-11-29,S1,1086,38,3542,18,442,49,73.23,98.84,26.0,0.0,0
2025-11-30,S1,1023,250,5083,27,508,53,72.41,98.92,24.1,0.0,0
2025-12-01,S1,1288,38,4506,36,394,52,72.99,98.84,24.1,0.0,0
2025-12-02,S1,0,0,0,0,0,0,0.0,0.0,23.9,0.0,1
2025-12-03,S1,1299,53,4191,29,496,54,72.8,98.96,23.5,0.0,0
2025-12-04,S1,1345,65,4627,21,372,55,72.95,98.68,25.7,0.0,0
2025-12-05,S1,1522,84,5192,41,502,57,72.58,98.81,24.8,0.0,0
2025-12-06,S1,1057,40,3737,30,440,54,73.31,98.66,24.2,0.0,0
2025-12-07,S1,0,0,0,0,0,0,0.0,0.0,21.5,0.0,1
2025-12-08,S1,1278,68,4137,33,408,56,72.68,98.94,23.9,0.0,0
2025-12-09,S1,1290,21,4223,37,434,57,72.73,99.06,24.4,0.0,0
2025-12-10,S1,1355,229,6217,22,609,56,72.66,98.7,24.7,0.0,0
2025-12-11,S1,1391,86,4896,28,521,54,72.63,99.0,23.0,0.0,0
2025-12-12,S1,1252,79,4431,21,319,57,72.91,99.16,24.1,0.0,0
2025-12-13,S1,1227,65,4129,15,392,52,72.96,99.0,23.4,0.0,0
2025-12-14,S1,1199,63,4318,38,447,53,72.72,99.08,23.2,0.0,0
2025-12-15,S1,1342,63,4380,26,341,55,72.83,99.0,21.8,0.0,0
2025-12-16,S1,1368,69,4713,32,448,55,73.23,98.98,25.3,0.0,0
2025-12-17,S1,1279,76,4443,19,526,55,72.9,99.13,22.7,0.0,0
2025-12-18,S1,1394,10,4519,26,407,57,73.29,98.86,24.5,0.0,0
2025-12-19,S1,1104,62,3519,26,621,52,73.29,98.75,23.4,0.0,0
2025-12-20,S1,1238,20,4125,29,460,53,72.91,98.97,23.0,0.0,0
2025-12-21,S1,1172,53,3652,31,420,52,73.3,98.91,24.1,0.0,0
2025-12-22,S1,1227,64,3945,20,441,54,73.01,99.12,22.9,0.0,0
2025-12-23,S1,1476,60,4788,39,426,56,72.8,98.75,21.9,0.0,0
2025-12-24,S1,1357,68,4343,25,535,57,73.05,99.11,23.9,0.0,0
2025-12-25,S1,1246,283,6395,21,458,53,73.29,99.09,22.8,0.0,0
2025-12-26,S1,1509,74,4921,37,357,56,73.27,98.96,22.0,0.0,0
2025-12-27,S1,1168,44,3925,27,425,56,73.32,99.22,23.9,0.0,0
2025-12-28,S1,1138,50,3886,23,408,53,72.95,99.04,24.5,0.0,0
2025-12-29,S1,1291,75,4626,34,513,53,72.84,99.3,22.2,0.0,0
2025-12-30,S1,1350,5,4742,34,533,54,73.17,99.1,23.3,0.0,0
2025-12-31,S1,1353,278,6829,26,514,57,72.76,98.95,22.6,0.0,0
2025-01-01,S2,1614,58,5187,46,375,63,68.71,92.85,21.7,0.0,0
2025-01-02,S2,1603,73,5182,36,549,60,68.76,92.82,22.4,0.0,0
2025-01-03,S2,1494,66,4809,26,546,61,69.11,93.06,22.7,0.0,0
2025-01-04,S2,1337,25,4352,35,569,59,68.44,92.93,22.7,0.0,0
2025-01-05,S2,0,0,0,0,0,0,0.0,0.0,21.9,0.0,1
2025-01-06,S2,1384,48,4360,20,473,63,68.89,93.13,20.9,1.0,0
2025-01-07,S2,1321,97,4703,27,578,62,69.34,92.97,23.9,0.0,0
2025-01-08,S2,1768,49,5672,44,328,63,68.91,93.2,22.3,0.0,0
2025-01-09,S2,1428,43,4533,42,602,62,69.17,92.76,20.9,0.0,0
2025-01-10,S2,1682,37,5436,27,507,64,69.25,93.21,23.2,0.0,0
2025-01-11,S2,1511,49,4801,34,375,62,68.84,92.92,20.9,0.0,0
2025-01-12,S2,1219,66,4063,27,532,58,69.16,92.9,22.5,0.0,0
2025-01-13,S2,1617,62,5159,33,402,62,69.68,93.02,22.3,0.0,0
2025-01-14,S2,1543,49,4844,27,453,61,69.44,93.01,19.9,0.0,0
2025-01-15,S2,1434,74,4621,37,500,63,69.19,93.22,19.8,0.0,0
2025-01-16,S2,1429,67,4557,41,455,60,69.3,93.12,22.6,0.0,0
2025-01-17,S2,1385,78,4552,22,589,61,69.35,93.36,23.0,0.0,0
2025-01-18,S2,0,0,0,0,0,0,0.0,0.0,21.9,0.0,1
2025-01-19,S2,1210,149,4636,19,452,60,69.16,93.06,24.2,0.0,0
2025-01-20,S2,1381,48,4391,25,638,61,68.85,93.17,22.5,0.0,0
2025-01-21,S2,1450,61,4499,39,491,61,69.15,93.23,23.2,0.0,0
2025-01-22,S2,1643,90,5374,36,455,63,68.93,93.27,21.0,0.0,0
2025-01-23,S2,0,0,0,0,0,0,0.0,0.0,21.0,0.0,1
2025-01-24,S2,1673,64,5658,50,452,64,69.3,93.23,21.9,0.0,0
2025-01-25,S2,1443,85,5023,36,542,60,69.24,93.34,24.0,0.0,0
2025-01-26,S2,1090,47,3395,22,493,62,69.11,93.14,22.9,0.0,0
2025-01-27,S2,1522,63,4838,30,374,63,68.94,92.82,24.3,0.0,0
2025-01-28,S2,1678,66,5285,34,484,62,69.37,93.14,20.5,0.0,0
2025-01-29,S2,1551,45,4884,28,341,61,69.09,93.18,22.5,0.0,0
2025-01-30,S2,1473,71,4627,30,556,61,68.92,93.28,22.1,0.0,0
2025-01-31,S2,1603,257,6921,26,532,62,69.11,93.18,20.8,0.0,0
2025-02-01,S2,1364,71,4500,29,433,60,69.24,93.29,22.8,0.4,0
2025-02-02,S2,1319,64,4322,20,506,62,69.31,93.23,20.9,1.1,0
2025-02-03,S2,1396,57,4305,23,457,61,68.94,93.03,23.5,0.0,0
2025-02-04,S2,1413,72,4474,26,271,63,69.27,93.49,19.9,0.0,0
2025-02-05,S2,1302,91,4488,40,522,62,69.45,93.05,21.5,0.0,0
2025-02-06,S2,1611,55,5127,28,420,62,69.28,93.25,21.1,0.0,0
2025-02-07,S2,1546,40,5203,25,452,60,69.2,93.29,22.6,0.0,0
2025-02-08,S2,1494,78,4953,35,320,62,68.82,93.33,21.3,0.0,0
2025-02-09,S2,1264,58,3919,21,546,59,69.15,92.95,23.1,0.3,0
2025-02-10,S2,1388,43,4250,46,514,62,69.69,93.26,20.9,0.0,0
2025-02-11,S2,1739,33,5625,51,457,64,69.29,93.26,20.1,0.0,0
2025-02-12,S2,1730,63,5751,49,421,63,69.51,93.33,23.4,0.0,0
2025-02-13,S2,1421,55,4618,25,399,61,69.27,93.2,22.7,0.0,0
2025-02-14,S2,1600,59,4992,34,558,63,69.34,93.13,21.5,0.0,0
2025-02-15,S2,1483,44,4705,24,359,64,69.2,93.36,23.3,0.0,0
2025-02-16,S2,1173,60,4057,32,205,60,69.27,93.28,20.4,0.0,0
2025-02-17,S2,1534,80,4914,28,616,66,69.42,93.24,23.2,0.0,0
2025-02-18,S2,1473,59,4846,25,486,61,68.97,93.4,25.1,0.0,0
2025-02-19,S2,1639,49,5283,45,424,64,68.84,93.39,24.0,0.0,0
2025-02-20,S2,1311,77,4308,24,545,60,68.72,93.35,21.5,1.2,0
2025-02-21,S2,1420,53,4834,25,488,60,69.18,93.18,23.2,0.0,0
2025-02-22,S2,1557,54,5147,42,451,62,69.29,93.3,22.9,0.0,0
2025-02-23,S2,1229,36,3813,29,547,59,69.46,93.68,21.4,0.0,0
2025-02-24,S2,1556,54,4899,27,378,66,69.76,93.37,23.6,0.0,0
2025-02-25,S2,1416,70,4649,42,467,59,69.21,93.4,23.3,3.2,0
2025-02-26,S2,1577,78,5399,45,643,64,69.19,93.29,22.6,2.5,0
2025-02-27,S2,1490,66,4779,43,545,62,68.78,93.41,24.6,0.0,0
2025-02-28,S2,1749,86,5728,48,398,66,69.55,93.5,24.4,0.0,0
2025-03-01,S2,1397,29,4507,23,425,58,69.7,93.11,21.9,0.5,0
2025-03-02,S2,1135,54,3580,26,498,61,69.11,93.45,21.6,0.0,0
2025-03-03,S2,1362,47,4357,39,460,63,69.38,93.13,21.1,2.1,0
2025-03-04,S2,1499,53,4750,42,341,62,68.71,93.75,23.5,0.0,0
2025-03-05,S2,1315,52,4213,35,465,60,69.3,93.38,22.8,0.0,0
2025-03-06,S2,1523,61,4939,25,431,61,69.22,93.37,24.2,0.0,0
2025-03-07,S2,1380,57,4248,38,505,61,69.61,93.57,21.8,0.0,0
2025-03-08,S2,1463,194,5889,32,441,62,69.58,93.57,23.4,0.0,0
2025-03-09,S2,1380,76,4452,36,419,64,68.78,93.42,20.2,0.0,0
2025-03-10,S2,1431,75,4671,40,413,61,69.64,93.39,22.6,0.0,0
2025-03-11,S2,1662,73,5522,27,474,61,69.66,93.4,23.7,0.0,0
2025-03-12,S2,1414,49,4457,33,553,57,69.29,93.39,22.3,0.0,0
2025-03-13,S2,1563,75,5374,43,445,61,69.16,93.18,23.3,0.0,0
2025-03-14,S2,1882,66,6108,36,434,65,69.27,93.22,22.0,0.0,0
2025-03-15,S2,1480,65,5013,25,330,63,69.38,93.5,23.6,0.0,0
2025-03-16,S2,1071,37,3280,19,471,59,69.03,93.67,23.2,0.0,0
2025-03-17,S2,1726,71,5525,39,501,64,69.2,93.63,23.2,0.0,0
2025-03-18,S2,1578,39,5061,26,384,63,69.56,93.38,24.0,0.0,0
2025-03-19,S2,1681,284,7600,28,586,65,69.23,93.43,24.3,0.0,0
2025-03-20,S2,1429,44,4767,24,643,63,69.09,93.65,24.8,0.0,0
2025-03-21,S2,1563,40,5174,36,471,61,68.96,93.59,25.3,0.0,0
2025-03-22,S2,1414,71,4765,26,250,62,69.17,93.33,24.4,0.0,0
2025-03-23,S2,1528,308,7179,21,518,64,69.21,93.38,22.9,0.0,0
2025-03-24,S2,1396,30,4435,37,405,60,69.13,93.45,23.8,0.0,0
2025-03-25,S2,0,0,0,0,0,0,0.0,0.0,26.5,0.0,1
2025-03-26,S2,1231,70,3984,26,490,60,69.71,93.48,23.3,3.9,0
2025-03-27,S2,1576,49,5230,33,291,64,69.32,93.47,24.7,0.0,0
2025-03-28,S2,1806,55,5558,50,503,65,69.19,93.7,22.3,0.0,0
2025-03-29,S2,0,0,0,0,0,0,0.0,0.0,25.9,0.0,1
2025-03-30,S2,1521,45,5024,33,404,61,69.37,93.98,26.1,0.0,0
2025-03-31,S2,1430,294,6935,21,502,61,69.32,93.77,25.4,0.0,0
2025-04-01,S2,1528,58,5010,33,625,61,69.54,93.72,24.1,0.0,0
2025-04-02,S2,1348,62,4424,29,471,62,69.09,93.51,25.2,1.8,0
2025-04-03,S2,1663,73,5694,44,406,63,69.74,93.5,26.7,0.0,0
2025-04-04,S2,1326,63,4322,23,386,60,69.56,93.45,28.3,0.6,0
2025-04-05,S2,1444,75,4835,46,506,61,69.14,93.86,24.6,0.0,0
2025-04-06,S2,1057,56,3450,17,507,60,69.04,93.62,27.3,0.0,0
2025-04-07,S2,1578,14,5068,44,411,59,69.12,93.8,25.7,0.0,0
2025-04-08,S2,1785,33,5782,45,416,65,69.21,93.91,25.0,0.0,0
2025-04-09,S2,1593,190,6450,39,554,63,69.72,93.87,25.3,0.0,0
2025-04-10,S2,1463,64,4747,39,383,59,69.5,93.57,27.1,0.0,0
2025-04-11,S2,0,0,0,0,0,0,0.0,0.0,26.6,0.0,1
2025-04-12,S2,1478,64,4718,42,531,63,69.21,93.89,25.2,0.0,0
2025-04-13,S2,1346,208,5718,24,569,61,69.27,93.9,27.7,0.0,0
2025-04-14,S2,1573,64,5246,30,466,61,69.28,93.52,27.5,0.0,0
2025-04-15,S2,1440,78,4725,28,455,60,69.3,93.68,24.7,0.0,0
2025-04-16,S2,1370,54,4170,35,322,59,69.29,93.72,26.1,0.0,0
2025-04-17,S2,1617,61,5413,41,233,65,69.56,93.92,28.8,0.0,0
2025-04-18,S2,1427,44,4611,25,351,65,69.36,94.01,26.3,0.0,0
2025-04-19,S2,1475,191,6231,40,658,63,69.4,93.4,27.8,0.0,0
2025-04-20,S2,1235,55,4339,27,527,60,69.23,93.66,24.8,0.0,0
2025-04-21,S2,1270,83,4291,35,410,58,69.47,93.95,25.6,0.0,0
2025-04-22,S2,0,0,0,0,0,0,0.0,0.0,25.5,0.0,1
2025-04-23,S2,1444,56,4957,35,548,60,69.81,93.72,29.5,0.0,0
2025-04-24,S2,1406,48,4790,38,449,61,69.59,93.79,29.3,0.0,0
2025-04-25,S2,1761,53,5824,42,395,63,69.78,93.75,27.3,2.4,0
2025-04-26,S2,1651,53,5268,38,602,64,69.78,93.73,29.7,0.0,0
2025-04-27,S2,1241,21,3845,30,363,59,69.64,94.04,27.1,0.0,0
2025-04-28,S2,0,0,0,0,0,0,0.0,0.0,28.3,0.0,1
2025-04-29,S2,1427,45,4633,28,499,63,70.02,93.95,26.7,0.0,0
2025-04-30,S2,1433,82,4696,39,471,63,68.96,93.96,27.8,0.0,0
2025-05-01,S2,1534,35,5021,30,341,62,69.45,94.01,26.6,0.0,0
2025-05-02,S2,1555,53,5128,43,351,62,69.75,93.97,27.6,0.0,0
2025-05-03,S2,1293,67,4026,23,572,60,69.08,94.18,27.2,0.0,0
2025-05-04,S2,0,0,0,0,0,0,0.0,0.0,28.8,0.0,1
2025-05-05,S2,1455,71,4914,38,542,62,69.54,93.9,28.3,0.0,0
2025-05-06,S2,1688,46,5330,49,450,63,69.67,93.96,26.2,0.0,0
2025-05-07,S2,1677,39,5576,27,417,63,69.52,93.67,29.2,0.0,0
2025-05-08,S2,1405,71,4783,26,491,61,69.41,93.39,28.6,0.0,0
2025-05-09,S2,1504,60,4973,44,355,64,69.43,93.95,29.0,0.0,0
2025-05-10,S2,1524,55,5071,42,575,61,69.14,94.13,29.7,0.0,0
2025-05-11,S2,1199,44,4026,21,461,57,69.55,93.96,29.9,0.0,0
2025-05-12,S2,1442,70,4928,42,374,62,69.57,93.55,29.2,0.0,0
2025-05-13,S2,1624,37,5324,37,392,63,69.35,93.87,28.5,0.2,0
2025-05-14,S2,1550,99,5525,25,469,63,69.71,93.85,28.4,3.9,0
2025-05-15,S2,1473,34,4891,24,531,64,69.82,93.88,28.8,0.0,0
2025-05-16,S2,1497,74,5066,33,526,61,69.9,93.85,30.8,0.0,0
2025-05-17,S2,1526,27,5075,29,523,60,69.54,93.97,28.4,0.0,0
2025-05-18,S2,1330,71,4669,29,463,60,69.62,93.82,30.8,0.0,0
2025-05-19,S2,1421,29,4653,29,618,60,69.55,93.91,28.2,0.0,0
2025-05-20,S2,0,0,0,0,0,0,0.0,0.0,30.9,0.0,1
2025-05-21,S2,1427,77,4869,42,469,64,69.18,94.07,29.4,0.0,0
2025-05-22,S2,1470,48,5135,43,439,64,70.02,94.08,31.1,0.0,0
2025-05-23,S2,1453,35,4923,27,379,62,69.66,94.09,28.6,0.0,0
2025-05-24,S2,1675,77,6033,39,391,65,69.97,93.92,31.1,0.0,0
2025-05-25,S2,1205,56,4195,35,538,62,69.71,94.29,29.6,0.0,0
2025-05-26,S2,1611,214,6807,29,561,64,69.47,94.01,30.9,0.0,0
2025-05-27,S2,1661,189,6864,43,500,63,69.72,94.11,30.7,0.0,0
2025-05-28,S2,1421,23,4632,34,433,60,69.4,93.87,30.5,0.0,0
2025-05-29,S2,1587,17,5209,42,446,62,69.55,93.84,31.3,0.0,0
2025-05-30,S2,1619,57,5391,37,436,62,69.3,94.25,31.8,0.0,0
2025-05-31,S2,1393,60,4754,40,428,59,69.5,93.95,32.2,0.0,0
2025-06-01,S2,1241,30,4050,30,568,59,69.91,94.1,31.3,7.6,0
2025-06-02,S2,0,0,0,0,0,0,0.0,0.0,30.2,8.9,1
2025-06-03,S2,0,0,0,0,0,0,0.0,0.0,31.4,4.7,1
2025-06-04,S2,1507,56,5119,28,448,59,69.79,94.06,29.9,2.3,0
2025-06-05,S2,1365,47,4631,35,374,62,69.6,94.17,30.8,3.4,0
2025-06-06,S2,1598,89,5802,46,461,59,69.9,94.18,31.1,8.3,0
2025-06-07,S2,0,0,0,0,0,0,0.0,0.0,31.4,2.3,1
2025-06-08,S2,1244,46,4211,34,329,61,69.43,94.2,31.5,4.2,0
2025-06-09,S2,1755,31,5781,39,367,63,69.71,94.07,30.4,2.9,0
2025-06-10,S2,1548,44,5366,41,361,62,69.47,94.04,32.0,11.3,0
2025-06-11,S2,1567,46,5140,39,403,61,69.31,93.95,31.5,2.6,0
2025-06-12,S2,1712,58,6017,27,378,63,69.8,94.1,32.0,7.7,0
2025-06-13,S2,1394,25,4677,33,332,61,69.74,94.22,34.3,5.7,0
2025-06-14,S2,1505,53,5178,36,464,60,69.66,93.74,32.2,4.3,0
2025-06-15,S2,1486,48,5116,27,488,63,69.67,94.14,31.3,1.6,0
2025-06-16,S2,1535,49,5274,25,441,61,69.36,94.0,32.7,9.0,0
2025-06-17,S2,1600,293,7905,24,655,62,69.96,94.38,32.6,0.3,0
2025-06-18,S2,1595,58,5346,33,541,63,69.86,94.28,31.7,2.5,0
2025-06-19,S2,1350,43,4718,27,512,60,69.62,94.26,33.6,4.3,0
2025-06-20,S2,1605,52,5261,40,403,63,69.83,94.11,34.2,5.0,0
2025-06-21,S2,1403,67,4753,34,564,62,69.85,93.92,31.1,4.5,0
2025-06-22,S2,1236,39,4220,34,467,60,69.91,94.21,32.9,4.2,0
2025-06-23,S2,1452,43,5018,35,391,61,69.83,94.11,31.1,2.2,0
2025-06-24,S2,1646,45,5333,46,470,65,69.76,94.23,33.2,8.1,0
2025-06-25,S2,1538,63,5149,39,562,63,69.36,94.07,33.5,5.8,0
2025-06-26,S2,1206,31,4087,30,432,61,69.55,94.35,33.2,12.7,0
2025-06-27,S2,1561,63,5639,45,444,63,69.74,94.31,33.8,3.5,0
2025-06-28,S2,1252,55,4358,35,374,60,70.06,93.91,33.7,2.6,0
2025-06-29,S2,1126,58,3955,31,277,61,69.6,93.98,32.3,3.0,0
2025-06-30,S2,1466,48,5015,41,511,61,69.66,94.39,32.2,2.6,0
2025-07-01,S2,1375,244,6651,30,452,59,70.18,94.07,32.9,0.0,0
2025-07-02,S2,1342,64,4399,32,426,59,69.84,94.11,31.5,0.0,0
2025-07-03,S2,1369,30,4560,21,337,61,69.7,94.27,32.3,0.0,0
2025-07-04,S2,1662,36,5485,31,452,62,70.07,94.17,33.7,0.0,0
2025-07-05,S2,1540,44,5131,31,336,61,69.45,94.46,33.6,0.0,0
2025-07-06,S2,1326,57,4540,35,370,60,70.18,94.12,34.4,0.0,0
2025-07-07,S2,1467,45,4859,44,194,63,69.93,94.2,34.4,0.0,0
2025-07-08,S2,1513,23,5195,44,559,62,69.9,94.22,34.7,0.4,0
2025-07-09,S2,1528,72,5240,32,441,64,69.43,94.38,32.3,0.0,0
2025-07-10,S2,1559,85,5562,28,476,62,69.9,94.32,33.9,0.0,0
2025-07-11,S2,1447,66,4897,39,376,62,69.89,94.27,33.8,0.0,0
2025-07-12,S2,1422,49,4833,39,445,62,70.05,94.33,34.4,0.0,0
2025-07-13,S2,1176,52,3908,29,393,61,69.57,94.23,33.1,0.0,0
2025-07-14,S2,1641,74,5693,32,384,63,69.8,94.27,33.1,6.3,0
2025-07-15,S2,1562,67,5170,46,411,61,70.14,94.32,34.6,0.0,0
2025-07-16,S2,0,0,0,0,0,0,0.0,0.0,34.2,0.0,1
2025-07-17,S2,1792,66,5999,45,362,63,69.63,94.4,33.3,0.0,0
2025-07-18,S2,1500,65,5214,39,508,63,69.59,94.06,33.6,0.0,0
2025-07-19,S2,1396,35,4574,28,389,61,69.45,94.21,32.1,0.0,0
2025-07-20,S2,1440,68,4952,43,379,63,69.59,94.52,35.3,0.0,0
2025-07-21,S2,1384,78,4886,26,493,62,69.74,94.49,34.8,0.0,0
2025-07-22,S2,1599,52,5433,40,492,62,69.77,94.27,32.5,0.0,0
2025-07-23,S2,1555,68,5434,36,369,63,70.08,94.4,33.1,0.0,0
2025-07-24,S2,1450,47,5244,34,413,60,70.07,94.3,31.8,0.0,0
2025-07-25,S2,1617,67,5624,28,507,63,70.0,94.59,33.8,0.0,0
2025-07-26,S2,1431,68,5141,22,477,61,70.07,94.19,32.1,0.0,0
2025-07-27,S2,1216,65,3977,30,424,62,70.31,94.54,33.5,0.0,0
2025-07-28,S2,1498,63,5171,30,535,61,70.2,94.45,32.2,0.0,0
2025-07-29,S2,1516,65,5550,42,642,63,70.11,94.47,36.4,0.0,0
2025-07-30,S2,1571,66,5311,37,437,62,70.24,94.62,34.0,0.0,0
2025-07-31,S2,1534,40,5144,42,478,62,69.6,94.39,35.4,0.8,0
2025-08-01,S2,1481,42,5137,28,539,59,69.96,94.27,35.7,0.0,0
2025-08-02,S2,1506,27,5142,26,399,62,69.92,94.11,34.5,0.0,0
2025-08-03,S2,1383,80,5079,23,556,60,69.91,94.84,35.3,0.0,0
2025-08-04,S2,1552,77,5678,29,369,63,69.74,94.43,34.2,0.0,0
2025-08-05,S2,1541,33,5317,39,355,61,69.66,94.51,33.5,0.0,0
2025-08-06,S2,1492,66,5061,34,399,60,69.93,94.74,33.7,0.0,0
2025-08-07,S2,1396,59,4705,36,274,60,69.3,94.5,34.1,0.0,0
2025-08-08,S2,1540,227,6969,43,591,63,69.77,94.31,36.0,0.0,0
2025-08-09,S2,1556,49,5153,23,488,62,70.01,94.65,34.3,0.0,0
2025-08-10,S2,1168,65,4072,19,517,58,69.93,94.65,35.5,0.0,0
2025-08-11,S2,1473,35,4841,28,373,63,69.97,94.6,32.2,0.0,0
2025-08-12,S2,1672,74,5997,45,531,64,69.57,94.8,33.8,0.0,0
2025-08-13,S2,1590,80,5445,39,497,63,70.32,94.33,33.9,0.0,0
2025-08-14,S2,1696,11,5837,31,334,62,69.69,94.57,35.4,0.0,0
2025-08-15,S2,0,0,0,0,0,0,0.0,0.0,34.6,0.0,1
2025-08-16,S2,1225,23,4202,34,449,61,69.67,94.42,33.4,0.0,0
2025-08-17,S2,1289,65,4514,34,511,60,70.15,94.5,32.4,0.0,0
2025-08-18,S2,1618,63,5714,48,436,62,69.74,94.82,34.7,0.0,0
2025-08-19,S2,1555,56,5470,47,318,60,70.27,94.42,34.3,0.0,0
2025-08-20,S2,1550,142,6167,43,562,63,69.95,94.58,34.0,0.0,0
2025-08-21,S2,1363,56,4461,26,331,62,69.66,94.7,32.9,0.0,0
2025-08-22,S2,1442,14,5010,43,590,59,69.98,94.66,35.7,0.0,0
2025-08-23,S2,1488,52,4880,23,416,61,70.09,94.55,30.9,0.0,0
2025-08-24,S2,1173,82,4226,28,405,59,69.62,94.77,33.6,0.0,0
2025-08-25,S2,1697,49,5880,38,458,62,70.09,94.62,33.4,0.0,0
2025-08-26,S2,0,0,0,0,0,0,0.0,0.0,34.2,2.3,1
2025-08-27,S2,0,0,0,0,0,0,0.0,0.0,31.5,0.8,1
2025-08-28,S2,1625,71,5641,32,480,64,70.04,94.51,34.7,0.0,0
2025-08-29,S2,1449,56,4903,27,481,63,69.84,94.37,34.1,0.0,0
2025-08-30,S2,1353,57,4510,35,447,61,69.74,94.51,34.2,0.0,0
2025-08-31,S2,1589,54,5321,45,567,61,69.99,94.77,33.1,0.0,0
2025-09-01,S2,0,0,0,0,0,0,0.0,0.0,32.8,0.0,1
2025-09-02,S2,1625,39,5550,41,356,64,70.1,94.52,33.1,0.0,0
2025-09-03,S2,1629,73,5573,20,493,64,70.35,94.67,29.8,0.0,0
2025-09-04,S2,1583,229,7299,44,594,61,70.06,94.67,33.3,0.0,0
2025-09-05,S2,1451,56,4997,32,491,62,70.19,94.81,31.4,0.0,0
2025-09-06,S2,1654,91,5819,41,305,64,70.08,94.41,33.3,0.0,0
2025-09-07,S2,1374,61,4685,24,662,60,70.12,94.57,30.7,0.0,0
2025-09-08,S2,1475,69,4928,26,292,61,70.06,94.44,33.2,0.0,0
2025-09-09,S2,1461,81,5116,31,578,63,70.35,94.73,32.6,0.0,0
2025-09-10,S2,1477,54,5203,20,376,63,70.03,94.63,36.0,0.0,0
2025-09-11,S2,1591,39,5351,22,366,63,70.15,94.66,32.2,0.0,0
2025-09-12,S2,1594,47,5232,39,495,65,69.47,94.58,31.6,0.0,0
2025-09-13,S2,1303,52,4500,31,259,58,70.19,94.93,31.9,0.0,0
2025-09-14,S2,1225,59,4091,23,336,60,70.24,94.87,33.4,0.0,0
2025-09-15,S2,1397,28,4882,22,402,61,70.23,94.88,32.7,0.0,0
2025-09-16,S2,1497,48,5064,36,414,61,70.2,95.02,32.8,0.0,0
2025-09-17,S2,1458,242,6672,42,477,63,69.91,95.07,33.8,0.0,0
2025-09-18,S2,1334,31,4392,39,411,61,69.88,95.03,32.4,0.0,0
2025-09-19,S2,1669,29,5683,29,401,60,70.09,94.62,32.4,0.0,0
2025-09-20,S2,1432,65,4935,30,537,58,69.67,94.85,30.2,0.0,0
2025-09-21,S2,991,71,3563,19,295,57,70.06,94.47,33.2,1.6,0
2025-09-22,S2,1598,34,5322,45,433,63,70.54,94.85,29.2,0.0,0
2025-09-23,S2,1609,58,5661,24,339,62,69.8,94.81,31.6,0.0,0
2025-09-24,S2,1485,48,4942,27,353,59,69.84,94.88,30.1,0.0,0
2025-09-25,S2,1669,47,5654,43,485,64,70.17,94.99,31.7,0.0,0
2025-09-26,S2,1446,65,4986,29,484,61,70.23,94.91,33.1,0.0,0
2025-09-27,S2,1507,44,5088,45,479,61,70.23,94.42,30.2,0.0,0
2025-09-28,S2,1349,27,4462,40,388,61,70.27,94.56,31.6,0.0,0
2025-09-29,S2,1496,41,4990,38,602,65,69.82,94.54,32.0,0.0,0
2025-09-30,S2,1524,41,5080,42,397,62,69.78,94.86,32.3,0.0,0
2025-10-01,S2,1526,70,5345,31,492,62,70.76,94.81,31.7,0.0,0
2025-10-02,S2,1600,75,5579,25,423,63,70.43,95.05,31.2,3.4,0
2025-10-03,S2,1560,36,5257,29,352,62,70.2,94.91,32.2,0.0,0
2025-10-04,S2,1441,53,5008,35,328,63,70.4,94.66,31.7,0.0,0
2025-10-05,S2,1470,50,4727,36,774,61,69.98,94.75,30.2,0.0,0
2025-10-06,S2,1517,34,5127,41,439,65,70.33,94.73,28.8,0.0,0
2025-10-07,S2,1673,73,5785,25,484,64,69.93,94.64,28.3,1.1,0
2025-10-08,S2,0,0,0,0,0,0,0.0,0.0,27.7,0.0,1
2025-10-09,S2,1452,60,4869,35,481,60,70.4,94.93,30.4,0.0,0
2025-10-10,S2,1706,67,5739,40,487,62,70.01,95.11,29.3,0.0,0
2025-10-11,S2,1428,49,4571,31,527,59,70.06,95.09,28.6,0.0,0
2025-10-12,S2,1254,32,4412,37,461,60,70.03,94.99,30.1,0.0,0
2025-10-13,S2,1453,234,6384,34,368,63,70.24,94.84,28.3,0.0,0
2025-10-14,S2,1434,71,4738,28,383,60,70.06,94.98,29.9,0.0,0
2025-10-15,S2,1507,27,4973,40,474,62,69.98,94.8,27.2,0.0,0
2025-10-16,S2,1373,41,4735,24,507,63,70.25,95.21,26.1,0.0,0
2025-10-17,S2,1440,50,4718,32,426,63,70.19,95.2,30.0,0.0,0
2025-10-18,S2,1516,53,4867,22,489,63,70.51,95.32,29.3,0.0,0
2025-10-19,S2,1154,42,3836,25,420,59,70.42,94.79,28.0,2.2,0
2025-10-20,S2,1513,270,7125,35,523,60,69.78,94.9,28.6,0.0,0
2025-10-21,S2,1562,36,5314,36,679,64,70.74,95.09,28.6,0.0,0
2025-10-22,S2,1602,83,5383,36,331,64,70.27,95.19,27.4,0.0,0
2025-10-23,S2,1468,60,4922,34,424,61,70.31,95.07,28.8,0.0,0
2025-10-24,S2,1463,61,4929,42,550,64,70.71,95.02,27.5,0.0,0
